time,active_events
466.300,0
466.400,0
466.500,0
466.600,0
466.700,0
466.800,0
466.900,0
467.000,0
467.100,0
467.200,0
467.300,0
467.400,0
467.500,0
467.600,0
467.700,0
467.800,0
467.900,0
468.000,0
468.100,0
468.200,0
468.300,0
468.400,0
468.500,0
468.600,0
468.700,0
468.800,0
468.900,0
469.000,0
469.100,0
469.200,0
469.300,0
469.400,0
469.500,0
469.600,0
469.700,0
469.800,0
469.900,0
470.000,0
470.100,0
470.200,0
470.300,0
470.400,0
470.500,0
470.600,0
470.700,0
470.800,0
470.900,0
471.000,0
471.100,0
471.200,0
471.300,0
471.400,0
471.500,0
471.600,0
471.700,0
471.800,0
471.900,0
472.000,0
472.100,0
472.200,0
472.300,0
472.400,0
472.500,0
472.600,0
472.700,0
472.800,0
472.900,0
473.000,0
473.100,0
473.200,0
473.300,0
473.400,0
473.500,0
473.600,0
473.700,0
473.800,0
473.900,0
474.000,0
474.100,0
474.200,0
474.300,0
474.400,0
474.500,0
474.600,0
474.700,0
474.800,0
474.900,0
475.000,0
475.100,0
475.200,0
475.300,0
475.400,0
475.500,0
475.600,0
475.700,0
475.800,0
475.900,0
476.000,0
476.100,0
476.200,0
476.300,0
476.400,0
476.500,0
476.600,0
476.700,0
476.800,0
476.900,0
477.000,0
477.100,0
477.200,0
477.300,0
477.400,0
477.500,0
477.600,0
477.700,0
477.800,0
477.900,0
478.000,0
478.100,0
478.200,0
478.300,0
478.400,0
478.500,0
478.600,0
478.700,0
478.800,0
478.900,0
479.000,0
479.100,0
479.200,0
479.300,0
479.400,0
479.500,0
479.600,0
479.700,0
479.800,0
479.900,0
